田中 茉莉絵,たなか まりえ,女,1989.05.09,タレント,和歌山県
三枝 万莉,さいぐさ まり,女,1989.05.15,タレント,神奈川県
夏菜 えりな,なつな えりな,女,1989.05.15,タレント,静岡県
南 明奈,みなみ あきな,女,1989.05.15,タレント,東京都
加坂 涼,かさか りょう,女,1989.05.17,タレント,千葉県
楢原 ゆりか,ならはら ゆりか,女,1989.05.19,タレント,奈良県
三觜 要介,みつはし ようすけ,男,1989.05.19,タレント,神奈川県
瀬木 菜緒,せぎ なお,女,1989.05.20,タレント,北海道
田島 有魅香,たじま ゆみか,女,1989.05.23,タレント,静岡県
岡崎 愛,おかざき あい,女,1989.05.25,タレント,東京都
永野 美希,ながの みき,女,1989.05.27,タレント,大阪府
林 明日香,はやし あすか,女,1989.05.28,歌手,大阪府
浅田 美穂,あさだ みほ,女,1989.06.02,タレント,東京都
中島 愛,なかじま めぐみ,女,1989.06.05,声優,茨城県
大江 朝美,おおえ ともみ,女,1989.06.15,タレント,東京都
坂本 こゆき,さかもと こゆき,女,1989.06.15,タレント,大阪府
松本 光平,まつもと こうへい,男,1989.06.15,タレント,神奈川県
通山 愛里,とおりやま あいり,女,1989.06.16,タレント,宮崎県
滝口 ミラ,たきぐち みら,女,1989.06.20,タレント,大阪府
矢口 聖来,やぐち せいら,女,1989.06.29,タレント,千葉県
中野 史祥,なかの ふみよし,男,1989.07.07,タレント, 
加賀美 玲奈,かがみ れいな,女,1989.07.10,タレント,東京都
林 丹丹,はやし たんたん,女,1989.07.10,タレント,大阪府
塚田 光,つかだ ひかる,男,1989.07.11,タレント,東京都
村上 愛里,むらかみ あいり,女,1989.07.11,タレント,東京都
安井 理恵,やすい りえ,女,1989.07.11,タレント,神奈川県
義家 ゆりか,よしいえ ゆりか,女,1989.07.12,タレント,神奈川県
道重 さゆみ,みちしげ さゆみ,女,1989.07.13,歌手,山口県
尻無浜 冴美,しなはま さえみ,女,1989.07.20,タレント,東京都
竹下 恭平,たけした きょうへい,男,1989.07.22,タレント,千葉県
山元 竜一,やまもと りゅういち,男,1989.07.22,タレント,東京都
河_ 晴美,かわさき はるみ,女,1989.07.23,タレント,愛知県
内海 卓哉,うちうみ たくや,男,1989.07.27,タレント,千葉県
河崎 有紀,かわさき ゆき,女,1989.08.01,タレント,愛知県
河村 唯,かわむら ゆい,女,1989.08.05,タレント,静岡県
渡辺 友梨,わたなべ ゆり,女,1989.08.07,タレント,東京都
永岡 真実,ながおか まみ,女,1989.08.16,タレント,千葉県
椿 さとみ,つばき さとみ,女,1989.08.22,タレント,神奈川県
垣内 彩未,かきうち あやみ,女,1989.08.30,タレント,愛知県
桐山 照史,きりやま あきと,男,1989.08.31,タレント,大阪府
嘉部 彩加,かべ あやか,女,1989.09.11,タレント,東京都
熊本 野映,くまもと のえ,女,1989.09.11,タレント,佐賀県
倉持 明日香,くらもち あすか,女,1989.09.11,タレント,神奈川県
桐村 萌絵,きりむら もえ,女,1989.09.13,タレント,京都府
水沢 由梨香,みずさわ ゆりか,女,1989.09.15,タレント,東京都
渡辺 万美,わたなべ ばんび,女,1989.09.15,タレント,東京都
IMALU,いまる,女,1989.09.19,タレント,東京都
石野 慎一郎,いしの しんいちろう,男,1989.09.21,タレント,大阪府
大浦 育子,おおうら いくこ,女,1989.09.22,タレント,奈良県
上堂薗 恭子,かみどうぞの きょうこ,女,1989.09.30,タレント,愛知県
堂領 肇,どうりょう はじめ,男,1989.10.04,タレント,愛知県
小野 賢章,おの けんしょう,男,1989.10.05,タレント,福岡県
下宮 里穂子,しもみや りほこ,女,1989.10.05,タレント,兵庫県
末広 ゆい,すえひろ ゆい,女,1989.10.05,タレント,千葉県
吉田野 えな,きたの えな,女,1989.10.09,タレント,群馬県
新井 賀子,あらい かこ,女,1989.10.11,タレント,埼玉県
瀬戸 千明,せと ちあき,女,1989.10.11,タレント,東京都
厚木 拓郎,あつぎ たくろう,男,1989.10.12,タレント,東京都
神岡 実羅乃,かみおか みらの,女,1989.10.13,タレント,神奈川県
中山 紗央里,なかやま さおり,女,1989.10.16,タレント,千葉県
中山 詩央里,なかやま しおり,女,1989.10.16,タレント,千葉県
中本 進也,なかもと しんや,男,1989.10.19,タレント,大阪府
伊原 茉莉花,いはら まりか,女,1989.10.20,タレント,愛知県
中原 深里,なかはら みさと,女,1989.10.20,タレント,大阪府
瀧内 公実子,たきうち くみこ,女,1989.10.21,タレント,富山県
May\'n,めいん,女,1989.10.21,歌手,愛知県
網倉 めみ,あみくら めみ,女,1989.10.27,タレント,千葉県
斎藤 朱莉,さいとう あかり,女,1989.10.30,タレント,栃木県
諸塚 香奈実,もろづか かなみ,女,1989.11.01,タレント,埼玉県
宮本 佳那子,みやもと かなこ,女,1989.11.04,タレント,茨城県
泉 綾香,いずみ あやか,女,1989.11.05,タレント,東京都
五十嵐 瑞穂,いがらし みずほ,女,1989.11.08,タレント,東京都
山城 理恵,やましろ りえ,女,1989.11.08,タレント,広島県
田中 れいな,たなか れいな,女,1989.11.11,歌手,福岡県
いずみ 唯,いずみ ゆい,女,1989.11.14,タレント,東京都
大江 裕,おおえ ゆたか,男,1989.11.16,歌手,大阪府
秦 みずほ,はた みずほ,女,1989.11.17,タレント,長野県
中田 大智,なかだ だいち,男,1989.11.22,タレント,大阪府
近藤 彩希,こんどう さき,女,1989.12.02,タレント,愛知県
寉岡 瑞希,つるおか みずき,女,1989.12.05,タレント,神奈川県
吉田 理沙子,よしだ りさこ,女,1989.12.05,タレント,千葉県
岩田 麻衣,いわた まい,女,1989.12.11,タレント,北海道
野村 知沙,のむら ちさ,女,1989.12.13,タレント,群馬県
平田 薫,ひらた かおる,女,1989.12.15,タレント,宮城県
豊田 眞唯,とよだ まい,女,1989.12.17,タレント,大阪府
渡辺 有菜,わたなべ ありな,女,1989.12.21,タレント,静岡県
佐保 祐樹,さほ ゆうき,男,1989.12.23,タレント,神奈川県
秋山 奈々,あきやま なな,女,1989.12.26,タレント,東京都
城 南海,きずき みなみ,女,1989.12.26,歌手,鹿児島県
金原 あすか,きんばら あすか,女,1989.12.28,タレント,北海道
川合 千咲,かわい ちさき,女,1990.01.05,タレント,東京都
市村 龍,いちむら りゅう,男,1990.01.10,タレント,東京都
山跳 美輝,やまと みき,女,1990.01.10,タレント,東京都
窪田 翔太,くぼた しょうた,男,1990.01.11,タレント,兵庫県
赤松 悠実,あかまつ ゆうみ,女,1990.01.16,タレント,奈良県
岩渕 幸弘,いわぶち ゆきひろ,男,1990.01.16,タレント,東京都
玉山 静香,たまやま しずか,女,1990.01.20,タレント,千葉県
米田 良,よねだ りょう,男,1990.01.28,タレント,大阪府
薮 宏太,やぶ こうた,男,1990.01.31,タレント,神奈川県
石井 香織,いしい かおり,女,1990.02.01,タレント,千葉県
優木 美咲,ゆうき みさき,女,1990.02.02,タレント,茨城県
俵 有希子,たわら ゆきこ,女,1990.02.04,タレント,神奈川県
戸松 遥,とまつ はるか,女,1990.02.04,声優,愛知県
桜井 真琴,さくらい まこと,女,1990.02.06,タレント,大阪府
丸山 知紗,まるやま ちさ,女,1990.02.06,タレント,奈良県
臼井 明理,うすい あかり,女,1990.02.09,タレント,京都府
加藤 諒,かとう りょう,男,1990.02.13,タレント,静岡県
高山 紗希,たかやま さき,女,1990.02.18,タレント,岐阜県
大谷 奈那実,おおたに ななみ,女,1990.02.22,タレント,埼玉県
中澤 都希子,なかざわ ときこ,女,1990.02.22,タレント,滋賀県
伊山 伸洋,いやま のぶひろ,男,1990.02.24,タレント,東京都
采女 華,うねめ はな,女,1990.02.26,タレント,神奈川県
桜庭 小春,さくらば こはる,女,1990.02.28,タレント,東京都
坂田 知美,さかた ともみ,女,1990.03.02,タレント,愛知県
蓮沼 藍,はすぬま あい,女,1990.03.04,タレント,埼玉県
秋山 拓也,あきやま たくや,男,1990.03.13,タレント,長野県
秋山 莉沙,あきやま りさ,女,1990.03.14,タレント,東京都
森川 加奈子,もりかわ かなこ,女,1990.03.15,タレント,愛知県
御前 美帆,みさき みほ,女,1990.03.16,タレント,東京都
玉森 裕太,たまもり ゆうた,男,1990.03.17,タレント,東京都
坂田 涼,さかた りょう,女,1990.03.18,タレント,東京都
鈴木 梨乃,すずき りの,女,1990.03.25,タレント,神奈川県
高木 雄也,たかき ゆうや,男,1990.03.26,タレント,大阪府
藤森 沙紀,ふじもり さき,女,1990.03.27,タレント,兵庫県
佐野 光来,さの みく,女,1990.03.29,タレント,東京都
石田 法嗣,いしだ ほうし,男,1990.04.02,タレント,東京都
花咲 優奈,はなさき ゆうな,女,1990.04.03,タレント,東京都
澤田 祐衣,さわだ ゆい,女,1990.04.12,タレント,大阪府
須田 泰大,すだ やすひろ,男,1990.04.12,タレント,東京都
秋野 結,あきの ゆい,女,1990.04.15,タレント,埼玉県
海川 早苗,うみかわ さなえ,女,1990.04.15,タレント,福島県
小田 ひとみ,おだ ひとみ,女,1990.04.20,タレント,愛知県
浅岡 佐衣,あさおか さえ,女,1990.04.21,タレント,千葉県
藤子 まい,ふじこ まい,女,1990.04.21,タレント,埼玉県
牧野 有紗,まきの ありさ,女,1990.04.21,タレント,鹿児島県
皆本 麻帆,みなもと まほ,女,1990.04.21,タレント,千葉県
藍原 みほ,あいはら みほ,女,1990.04.22,タレント, 
柳 英里紗,やなぎ えりさ,女,1990.04.30,タレント,神奈川県
松坂 祥子,まつざか しょうこ,女,1990.05.04,タレント,東京都
寺西 加織,てらにし かおり,女,1990.05.08,タレント,大阪府
上森 寛元,うわもり ひろゆき,男,1990.05.10,タレント,静岡県
片山 陽加,かたやま はるか,女,1990.05.10,タレント,千葉県
有川 知里,ありかわ ちり,女,1990.05.13,タレント,東京都
吉田 紗也加,よしだ さやか,女,1990.05.20,タレント,東京都
保里 小百合,ほり さゆり,女,1990.05.25,タレント,東京都
高井 みほ,たかい みほ,女,1990.05.28,タレント,東京都
川尻 光紀,かわじり みき,女,1990.05.31,タレント,静岡県
清水 芽衣,しみず めい,女,1990.06.03,声優,東京都
安島 丹希,あじま にき,女,1990.06.06,タレント,東京都
向野 澪,むかいの みお,女,1990.06.13,タレント,神奈川県
脇沢 佳奈,わきさわ かな,女,1990.06.15,タレント,埼玉県
佐野 貴博,さの たかひろ,男,1990.06.19,タレント,奈良県
白木 杏奈,しらき あんな,女,1990.06.19,タレント,愛知県
松原 夏海,まつばら なつみ,女,1990.06.19,タレント,福岡県
鈴木 かすみ,すずき かすみ,女,1990.06.21,タレント,神奈川県
伊野尾 慧,いのお けい,男,1990.06.22,タレント,埼玉県
朝木 智美,あさき ともみ,女,1990.06.24,タレント,埼玉県
綾瀬 まこ,あやせ まこ,女,1990.06.25,タレント,茨城県
加藤 彩,かとう あや,女,1990.06.28,タレント,東京都
飯野 綾真,いいの りょうま,男,1990.06.29,タレント,東京都
木村 昴,きむら すばる,男,1990.06.29,タレント,東京都
坂本 真里亜,さかもと まりあ,女,1990.06.29,タレント,大阪府
菅原 紗由理,すがわら さゆり,女,1990.06.29,歌手,秋田県
甲斐崎 愛,かいざき まな,女,1990.07.01,タレント,東京都
佐藤 夏希,さとう なつき,女,1990.07.01,タレント,北海道
清浦 夏実,きようら なつみ,女,1990.07.04,タレント,千葉県
谷口 由記,たにぐち ゆき,女,1990.07.07,タレント,大阪府
池松 壮亮,いけまつ そうすけ,男,1990.07.09,タレント,福岡県
落合 扶樹,おちあい もとき,男,1990.07.11,タレント,東京都
湯川 舞,ゆかわ まい,女,1990.07.16,タレント,神奈川県
岩田 さゆり,いわた さゆり,女,1990.07.21,歌手 女優,静岡県
乾 遥香,いぬい はるか,女,1990.08.02,タレント,神奈川県
勝乘 恵美,かつのり めぐみ,女,1990.08.02,タレント,東京都
仲山 真由,なかやま まゆ,女,1990.08.04,タレント,大阪府
南 結衣,みなみ ゆい,女,1990.08.05,タレント,埼玉県
麻生 夏子,あそう なつこ,女,1990.08.06,タレント,東京都
二階堂 高嗣,にかいどう たかし,男,1990.08.06,タレント,東京都
山口 このみ,やまぐち このみ,女,1990.08.07,タレント,埼玉県
山口 真璃亜,やまぐち まりあ,女,1990.08.10,タレント,東京都
中島 愛里,なかじま あいり,女,1990.08.13,タレント,神奈川県
宮澤 佐江,みやざわ さえ,女,1990.08.13,タレント,東京都
田邊 季正,たなべ ときまさ,男,1990.08.15,タレント,埼玉県
安齋 舞,あんざい まい,女,1990.08.21,タレント,神奈川県
民谷 有花,たみや ゆうか,女,1990.08.21,タレント,新潟県
柏木 亜季子,かしわぎ あきこ,女,1990.08.24,歌手,大阪府
林 真鳥,はやし まとり,男,1990.08.30,タレント,神奈川県
菊地 亜美,きくち あみ,女,1990.09.05,タレント,北海道
工藤 千尋,くどう ちひろ,女,1990.09.05,タレント,宮城県
仲村 瑠璃亜,なかむら るりあ,女,1990.09.08,タレント,千葉県
由良 有里紗,ゆら ありさ,女,1990.09.10,タレント,大阪府
奥谷 侑加,おくたに ゆか,女,1990.09.13,タレント,大阪府
東 亜優,ひがし あゆ,女,1990.09.21,タレント,和歌山県
吉村 綾花,よしむら あやか,女,1990.09.22,歌手,大阪府
小林 宏至,こばやし ひろゆき,男,1990.09.23,タレント,東京都
飯田 美心,いいだ みこ,女,1990.09.30,タレント,神奈川県
足立 悠美加,あだち ゆみか,女,1990.10.02,タレント,大阪府
磯部 友香,いそべ ゆか,女,1990.10.03,タレント,東京都
栗原 菊乃,くりはら きくの,女,1990.10.05,タレント,東京都
末永 佳子,すえなが よしこ,女,1990.10.12,タレント,千葉県
野口 ちえこ,のぐち ちえこ,女,1990.10.13,タレント,東京都
杉原 由規奈,すぎはら ゆきな,女,1990.10.15,歌手,三重県
伊藤 拓也,いとう たくや,男,1990.10.17,タレント,東京都
岡山 外潤,おかやま そうる,男,1990.10.17,タレント,東京都
上野 真未,うえの まみ,女,1990.10.20,タレント,東京都
柳生 みゆ,やぎゅう みゆ,女,1990.10.20,タレント,大阪府
池田 光咲,いけだ みさき,女,1990.10.22,タレント,福井県
斎藤 千晃,さいとう ちあき,女,1990.10.22,タレント,鹿児島県
彩月 貴央,あやつき たかおう,女,1990.10.23,タレント,北海道
河瀬 ゆり,かわせ ゆり,女,1990.10.29,タレント, 
横山 香夢,よこやま かむ,女,1990.10.30,タレント,東京都
吉田 茉以,よしだ まい,女,1990.10.30,タレント,神奈川県
村上 雄太,むらかみ ゆうた,男,1990.11.02,タレント,静岡県
岡本 みづき,おかもと みづき,女,1990.11.14,タレント,兵庫県
谷澤 恵里香,やざわ えりか,女,1990.11.15,タレント,東京都
笹山 都築,ささやま つづき,女,1990.11.20,タレント,東京都
小島 由梨,こじま ゆり,女,1990.11.23,タレント,神奈川県
徐 桑安,じょ そうあん,女,1990.11.24,タレント,東京都
壁谷 明音,かべや あかね,女,1990.11.25,タレント,愛知県
森 那月,もり なつき,女,1990.11.25,タレント,京都府
山岡 みどり,やまおか みどり,女,1990.11.25,タレント,東京都
柏 静香,かしわ しずか,女,1990.11.28,タレント,神奈川県
伊宮 理恵,いみや りえ,女,1990.12.02,タレント,千葉県
八乙女 光,やおとめ ひかる,男,1990.12.02,タレント,宮城県
矢吹 シャルロッテ,やぶき しゃるろって,女,1990.12.03,タレント,東京都
安藤 響,あんどう ひびき,男,1990.12.08,タレント,東京都
黒沢 華鈴,くろさわ かりん,女,1990.12.10,タレント,東京都
富樫 あずさ,とがし あずさ,女,1990.12.12,タレント,埼玉県
三村 ゆうな,みむら ゆうな,女,1990.12.12,タレント,大阪府
松崎 駿司,まつざき しゅんじ,男,1990.12.17,タレント,東京都
森下 明美,もりした あけみ,女,1990.12.18,タレント,千葉県
溝口 遊人,みぞぐち ゆきと,男,1990.12.20,タレント,東京都
吉田 絢乃,よしだ あやの,女,1990.12.21,タレント,東京都
芦田 万莉恵,あしだ まりえ,女,1990.12.23,タレント,奈良県
川原 一馬,かわはら かずま,男,1990.12.26,タレント,静岡県
坂田 彩,さかた あや,女,1990.12.26,タレント,神奈川県
堀田 也美,ほった なりみ,女,1991.01.05,タレント,島根県
樋井 明日香,ひのい あすか,女,1991.01.08,タレント,大阪府
ティム・レビット,てぃむ れびっと,男,1991.01.09,タレント,サイパン
桐山 瑠衣,きりやま るい,女,1991.01.15,タレント,東京都
愛音 まひろ,あいね まひろ,女,1991.01.17,タレント,北海道
鮎川 太陽,あゆかわ たいよう,男,1991.01.18,タレント,東京都
渡辺 茉莉絵,わたなべ まりえ,女,1991.01.18,タレント,東京都
工藤 千晶,くどう ちあき,女,1991.01.25,タレント,愛知県
秋川 せな,あきがわ せな,女,1991.01.27,タレント,滋賀県
千 小町,せん こまち,女,1991.01.29,タレント,愛知県
藤間 ほのか,ふじま ほのか,女,1991.02.01,タレント,神奈川県
大政 絢,おおまさ あや,女,1991.02.04,タレント,北海道
西村麻理香,にしむらまりか,女,1991.02.04,歌手 タレント,神奈川県
奥田 佳菜子,おくだ かなこ,女,1991.02.05,タレント,東京都
石部 郁,いしべ あや,女,1991.02.06,タレント,山梨県
平松 真実,ひらまつ まみ,女,1991.02.06,タレント,神奈川県
福士 申樹,ふくし のぶき,男,1991.02.06,タレント,東京都
畑山 亜梨紗,はたやま ありさ,女,1991.02.11,タレント,東京都
我妻 三輪子,わがつま みわこ,女,1991.02.11,タレント,東京都
伊勢 みはと,いせ みはと,女,1991.02.13,タレント,東京都
有馬 優茄,ありま ゆか,女,1991.02.18,タレント,神奈川県
井上 翼久,いのうえ たすく,男,1991.02.18,タレント,東京都
笹倉 美波,ささくら みなみ,女,1991.02.18,タレント,神奈川県
永瀬 麻帆,ながせ まほ,女,1991.02.19,タレント,神奈川県
渡辺 未優,わたなべ みゆ,女,1991.02.22,タレント,岩手県
松井 蘭丸,まつい らんまる,男,1991.02.24,タレント,東京都
天野 莉絵,あまの りえ,女,1991.02.25,タレント,三重県
上原 奈美,うえはら なみ,女,1991.02.26,歌手 ファッションモデル,東京都
大瀬 あみ,おおせ あみ,女,1991.02.26,タレント, 
山本 ひかる,やまもと ひかる,女,1991.02.28,タレント,大阪府
成田 梨紗,なりた りさ,女,1991.03.01,タレント,東京都
綾瀬 ティアラ,あやせ てぃあら,女,1991.03.03,タレント, 
坂口 杏里,さかぐち あんり,女,1991.03.03,タレント,東京都
古田 ひろこ,ふるた ひろこ,女,1991.03.04,タレント,大阪府
石川 和美,いしかわ かずみ,女,1991.03.05,タレント,岩手県
石川 直美,いしかわ なおみ,女,1991.03.05,タレント,岩手県
岩下 かなこ,いわした かなこ,女,1991.03.08,タレント,東京都
皆川 名央,みながわ なお,女,1991.03.08,タレント,宮城県
畠沢 妙佳,はたざわ たえか,女,1991.03.10,タレント, 
リンリン,りんりん,女,1991.03.11,タレント,中国
井出 卓也,いで たくや,男,1991.03.12,タレント,東京都
水谷 里歩,みずたに りほ,女,1991.03.13,タレント,大阪府
仲村 みう,なかむら みう,女,1991.03.14,タレント,岩手県
北乃 きい,きたの きい,女,1991.03.15,タレント,神奈川県
千賀 健永,せんが けんと,男,1991.03.23,タレント,愛知県
鳥海 汐里,とりうみ しおり,女,1991.03.23,タレント,東京都
高谷 あずさ,たかや あずさ,女,1991.03.24,タレント,茨城県
山下 颯,やました はやと,男,1991.03.26,タレント,大阪府
紗倉 美緒,さくら みお,女,1991.03.27,タレント,東京都
俵 小百合,たわら さゆり,女,1991.03.27,タレント,神奈川県
飛鳥 凛,あすか りん,女,1991.03.28,タレント,大阪府
黒木 ケイ,くろき けい,女,1991.03.28,タレント,熊本県
山内 映美莉,やまうち えみり,女,1991.03.28,タレント,東京都
佐藤 さくら,さとう さくら,女,1991.04.03,タレント,沖縄県
堀江 幸生,ほりえ こうせい,男,1991.04.03,タレント,東京都
奏木 純,かなき じゅん,女,1991.04.04,タレント,東京都
小池 唯,こいけ ゆい,女,1991.04.04,タレント,埼玉県
赤間 直哉,あかま なおや,男,1991.04.05,タレント,東京都
伊倉 慎之介,いくら しんのすけ,男,1991.04.05,タレント,東京都
石井 早苗,いしい さなえ,女,1991.04.05,タレント,東京都
高橋 みなみ,たかはし みなみ,女,1991.04.08,タレント,東京都
矢島 潤奈,やじま じゅんな,女,1991.04.08,タレント,東京都
真野 恵里菜,まの えりな,女,1991.04.11,歌手,神奈川県
有岡 大貴,ありおか だいき,男,1991.04.15,タレント,千葉県
村上 一志,むらかみ かずし,男,1991.04.15,タレント,大阪府
緑 友利恵,みどり ゆりえ,女,1991.04.16,タレント,大阪府
あいだ さくら,あいだ さくら,女,1991.04.18,タレント,神奈川県
笠原 美香,かさはら みか,女,1991.04.19,タレント,東京都
松本 美佳里,まつもと みかり,女,1991.04.19,タレント,東京都
野中 美郷,のなか みさと,女,1991.04.20,タレント,神奈川県
竹輪 春奈,たけわ はるな,女,1991.04.23,歌手,長崎県
山碕 薫太,やまさき くんた,男,1991.04.24,タレント,大阪府
山崎 薫太,やまざき くんた,男,1991.04.24,タレント,大阪府
田中 杏里,たなか あんり,女,1991.04.25,タレント,東京都
小林 さり,こばやし さり,女,1991.04.26,タレント,京都府
大瀬 楓,おおせ かえで,女,1991.04.29,タレント,神奈川県
鈴木 まりや,すずき まりや,女,1991.04.29,タレント,埼玉県
舟山 久美子,ふなやま くみこ,女,1991.04.29,タレント,東京都
仙石 みなみ,せんごく みなみ,女,1991.04.30,タレント,宮城県
加藤 みづき,かとう みづき,女,1991.05.02,タレント,千葉県
大倉 梓,おおくら あずさ,女,1991.05.10,タレント,大阪府
坂本 りおん,さかもと りおん,女,1991.05.12,タレント,東京都
菅沼 美帆,すがぬま みほ,女,1991.05.12,タレント,愛知県
竹内 千尋,たけうち ちひろ,女,1991.05.14,タレント,東京都
冨浦 智嗣,とみうら さとし,男,1991.05.15,タレント,徳島県
谷口 紗知代,たにぐち さちよ,女,1991.05.16,タレント,大阪府
小林 香菜,こばやし かな,女,1991.05.17,タレント,埼玉県
梅田 えりか,うめだ えりか,女,1991.05.24,歌手,神奈川県
早見 沙織,はやみ さおり,女,1991.05.29,声優,東京都
安藤 遥,あんどう はるか,女,1991.06.03,タレント,神奈川県
米沢 瑠美,よねざわ るみ,女,1991.06.06,タレント,埼玉県
外岡 えりか,とのおか えりか,女,1991.06.11,タレント,神奈川県
川綱 ゆめ,かわつな ゆめ,女,1991.06.13,タレント,東京都
武田 梨奈,たけだ りな,女,1991.06.15,タレント,神奈川県
花田 奈都美,はなだ なつみ,女,1991.06.17,タレント,福岡県
ほしの 智世,ほしの ともよ,女,1991.06.17,タレント,栃木県
早乙女 美樹,さおとめ みき,女,1991.06.22,タレント,栃木県
石井 彩夏,いしい あやか,女,1991.06.24,タレント,神奈川県
北原 里英,きたはら りえ,女,1991.06.24,タレント,愛知県
山口 百恵（1991年生まれ）,やまぐち ももえ,女,1991.06.24,タレント,東京都
佐倉 レイナ,さくら れいな,女,1991.06.26,タレント,鹿児島県
小山 ひかる,こやま ひかる,女,1991.06.28,歌手 タレント,京都府
板野 友美,いたの ともみ,女,1991.07.03,タレント,神奈川県
倉田 みな,くらた みな,女,1991.07.04,タレント,静岡県
前田 敦子,まえだ あつこ,女,1991.07.10,タレント,千葉県
種田 ちえり,たねだ ちえり,女,1991.07.12,タレント,埼玉県
柏木 由紀,かしわぎ ゆき,女,1991.07.15,タレント,鹿児島県
渡辺 彩乃,わたなべ あやの,女,1991.07.18,タレント,千葉県
菅 聡美,すが さとみ,女,1991.07.19,タレント,東京都
安井 謙太郎,やすい けんたろう,男,1991.07.21,タレント,神奈川県
稲森 寿世,いなもり ひさよ,女,1991.07.22,ファッションモデル 歌手,神奈川県
金澤 翔太,かなざわ しょうた,男,1991.07.23,タレント,神奈川県
関戸 優希,せきど ゆき,女,1991.07.24,タレント,愛知県
坂口 佳澄,さかぐち かすみ,女,1991.07.25,タレント,大阪府
松井 玲奈,まつい れいな,女,1991.07.27,タレント,愛知県
逢沢 りな,あいざわ りな,女,1991.07.28,タレント,東京都
浅居 円,あさい まどか,女,1991.07.28,タレント,滋賀県
池澤 あやか,いけざわ あやか,女,1991.07.28,タレント,東京都
鉢嶺 七奈,はちみね なな,女,1991.07.31,タレント,東京都
森川 たくや,もりかわ たくや,男,1991.08.02,タレント,福岡県
守永 真彩,もりなが まあや,女,1991.08.02,タレント,東京都
増田 有華,ますだ ゆか,女,1991.08.03,タレント,大阪府
宮川 明衣,みやがわ めい,女,1991.08.05,タレント,大阪府
愛川 りりな,あいかわ りりな,女,1991.08.06,タレント,神奈川県
斉藤 みやび,さいとう みやび,女,1991.08.07,タレント,東京都
香川 拓海,かがわ たくみ,男,1991.08.11,タレント,千葉県
常盤 祐貴,ときわ ゆうき,男,1991.08.16,俳優 声優,兵庫県
磯村 エレナ,いそむら えれな,女,1991.08.20,タレント,東京都
松下 美保,まつした みほ,女,1991.08.24,タレント,東京都
多田 瑞穂,ただ みずほ,女,1991.08.25,タレント,兵庫県
小川 櫻子,おがわ さくらこ,女,1991.08.28,タレント,山口県
鎌田 あかね,かまた あかね,女,1991.08.30,タレント,東京都
松山 メアリ,まつやま めあり,女,1991.09.02,タレント,兵庫県
ド・ランクザン望,ど らんくざんのぞみ,男,1991.09.04,タレント,東京都
松島 夢女,まつしま ゆめ,女,1991.09.05,タレント,大阪府
市川 知宏,いちかわ ともひろ,男,1991.09.06,タレント,東京都
山内 久留実,やまうち くるみ,女,1991.09.06,タレント,愛知県
しほの 涼,しほの りょう,女,1991.09.07,タレント,神奈川県
岩田 ゆい,いわた ゆい,女,1991.09.08,タレント,北海道
CHiYO,ちよ,女,1991.09.08,歌手,福岡県
亀井 拓,かめい たく,男,1991.09.09,タレント,東京都
藤江 莉莎,ふじえ りさ,女,1991.09.14,タレント,神奈川県
神庭 彩,かんば あや,女,1991.09.15,タレント,千葉県
寿 美菜子,ことぶき みなこ,女,1991.09.17,声優,兵庫県
大島 崚,おおしま りょう,男,1991.09.18,声優,栃木県
松川 尚瑠輝,まつかわ なるき,男,1991.09.20,タレント,東京都
上奈 紗空,うえな さく,女,1991.09.22,タレント,千葉県
瞳 はるか,ひとみ はるか,女,1991.09.22,タレント,大阪府
朝倉 あき,あさくら あき,女,1991.09.23,タレント,神奈川県
上野 容,うえの よう,男,1991.09.24,俳優 声優, 
吉谷 彩子,よしたに あやこ,女,1991.09.26,タレント,千葉県
横山 ルリカ,よこやま るりか,女,1991.09.27,タレント,神奈川県
蒼井 菜芽,あおい なつめ,女,1991.09.28,タレント,静岡県
岩崎 舞,いわさき まい,女,1991.10.01,歌手,長崎県
高城 亜樹,たかじょう あき,女,1991.10.03,タレント,福岡県
堀口 美咲,ほりぐち みさき,女,1991.10.06,タレント,東京都
折山 みゆ,おりやま みゆ,女,1991.10.09,タレント,東京都
新穂 えりか,にいぼ えりか,女,1991.10.09,タレント,神奈川県
仲谷 明香,なかや さやか,女,1991.10.15,タレント,岩手県
永井 麻央,ながい まお,女,1991.10.19,タレント,青森県
中村 アヤサ,なかむら あやさ,女,1991.10.19,タレント,東京都
藤本 泉,ふじもと いずみ,女,1991.10.21,タレント, 
佐藤 珠里,さとう じゅり,女,1991.10.22,タレント,東京都
渡辺 彼野人,わたなべ かやと,男,1991.10.23,タレント,神奈川県
荒井 千歩,あらい ちほ,女,1991.10.24,タレント,埼玉県
金井 史更,かない しこう,男,1991.10.25,タレント,東京都
飯田 里穂,いいだ りほ,女,1991.10.26,タレント,埼玉県
村上 想太,むらかみ そうた,男,1991.10.27,俳優 声優, 
岡田 レイン,おかだ れいん,女,1991.10.30,タレント,愛知県
須田 亜香里,すた あかり,女,1991.10.31,タレント,愛知県
碇 由貴子,いかり ゆきこ,女,1991.11.01,タレント,千葉県
倉持 結香,くらもち ゆか,女,1991.11.06,タレント,千葉県
小川 ゆい,おがわ ゆい,女,1991.11.08,タレント,埼玉県
水城 さくら,みずしろ さくら,女,1991.11.08,タレント,大阪府
